Date,Time,Datetime,System_City_Actual,Operating_Area,System_City
9-Aug-19,0:00,09AUG19:00:00,34,COA,Qassim
10-Aug-19,0:00,10AUG19:00:00,31,COA,Qassim
11-Aug-19,0:00,11AUG19:00:00,31,COA,Qassim
12-Aug-19,0:00,12AUG19:00:00,32,COA,Qassim
13-Aug-19,0:00,13AUG19:00:00,31,COA,Qassim
14-Aug-19,0:00,14AUG19:00:00,30,COA,Qassim
16-Aug-19,0:00,16AUG19:00:00,30,COA,Qassim
17-Aug-19,0:00,17AUG19:00:00,30,COA,Qassim
18-Aug-19,0:00,18AUG19:00:00,31,COA,Qassim
19-Aug-19,0:00,19AUG19:00:00,31,COA,Qassim
20-Aug-19,0:00,20AUG19:00:00,32,COA,Qassim
21-Aug-19,0:00,21AUG19:00:00,35,COA,Qassim
22-Aug-19,0:00,22AUG19:00:00,34,COA,Qassim
23-Aug-19,0:00,23AUG19:00:00,34,COA,Qassim
24-Aug-19,0:00,24AUG19:00:00,34,COA,Qassim
25-Aug-19,0:00,25AUG19:00:00,30,COA,Qassim
26-Aug-19,0:00,26AUG19:00:00,31,COA,Qassim
27-Aug-19,0:00,27AUG19:00:00,31,COA,Qassim
28-Aug-19,0:00,28AUG19:00:00,33,COA,Qassim
29-Aug-19,0:00,29AUG19:00:00,33,COA,Qassim
30-Aug-19,0:00,30AUG19:00:00,34,COA,Qassim
31-Aug-19,0:00,31AUG19:00:00,32,COA,Qassim
2-Sep-19,0:00,02SEP19:00:00,37,COA,Qassim
3-Sep-19,0:00,03SEP19:00:00,34,COA,Qassim
4-Sep-19,0:00,04SEP19:00:00,33,COA,Qassim
5-Sep-19,0:00,05SEP19:00:00,35,COA,Qassim
6-Sep-19,0:00,06SEP19:00:00,34,COA,Qassim
7-Sep-19,0:00,07SEP19:00:00,37,COA,Qassim
8-Sep-19,0:00,08SEP19:00:00,35,COA,Qassim
9-Sep-19,0:00,09SEP19:00:00,33,COA,Qassim
10-Sep-19,0:00,10SEP19:00:00,31,COA,Qassim
11-Sep-19,0:00,11SEP19:00:00,32,COA,Qassim
12-Sep-19,0:00,12SEP19:00:00,31,COA,Qassim
13-Sep-19,0:00,13SEP19:00:00,31,COA,Qassim
14-Sep-19,0:00,14SEP19:00:00,31,COA,Qassim
16-Sep-19,0:00,16SEP19:00:00,31,COA,Qassim
17-Sep-19,0:00,17SEP19:00:00,31,COA,Qassim
18-Sep-19,0:00,18SEP19:00:00,32,COA,Qassim
19-Sep-19,0:00,19SEP19:00:00,31,COA,Qassim
20-Sep-19,0:00,20SEP19:00:00,31,COA,Qassim
21-Sep-19,0:00,21SEP19:00:00,31,COA,Qassim
22-Sep-19,0:00,22SEP19:00:00,29,COA,Qassim
23-Sep-19,0:00,23SEP19:00:00,28,COA,Qassim
24-Sep-19,0:00,24SEP19:00:00,32,COA,Qassim
25-Sep-19,0:00,25SEP19:00:00,30,COA,Qassim
26-Sep-19,0:00,26SEP19:00:00,28,COA,Qassim
27-Sep-19,0:00,27SEP19:00:00,31,COA,Qassim
28-Sep-19,0:00,28SEP19:00:00,29,COA,Qassim
29-Sep-19,0:00,29SEP19:00:00,29,COA,Qassim
30-Sep-19,0:00,30SEP19:00:00,30,COA,Qassim
1-Jun-20,0:00,01JUN20:00:00,33.4,COA,Qassim
2-Jun-20,0:00,02JUN20:00:00,33,COA,Qassim
3-Jun-20,0:00,03JUN20:00:00,34,COA,Qassim
4-Jun-20,0:00,04JUN20:00:00,33,COA,Qassim
5-Jun-20,0:00,05JUN20:00:00,33,COA,Qassim
6-Jun-20,0:00,06JUN20:00:00,32,COA,Qassim
7-Jun-20,0:00,07JUN20:00:00,35,COA,Qassim
8-Jun-20,0:00,08JUN20:00:00,35,COA,Qassim
9-Jun-20,0:00,09JUN20:00:00,35,COA,Qassim
10-Jun-20,0:00,10JUN20:00:00,31,COA,Qassim
11-Jun-20,0:00,11JUN20:00:00,32,COA,Qassim
12-Jun-20,0:00,12JUN20:00:00,32,COA,Qassim
13-Jun-20,0:00,13JUN20:00:00,32,COA,Qassim
14-Jun-20,0:00,14JUN20:00:00,32,COA,Qassim
15-Jun-20,0:00,15JUN20:00:00,32,COA,Qassim
16-Jun-20,0:00,16JUN20:00:00,34,COA,Qassim
17-Jun-20,0:00,17JUN20:00:00,34,COA,Qassim
18-Jun-20,0:00,18JUN20:00:00,33,COA,Qassim
19-Jun-20,0:00,19JUN20:00:00,33,COA,Qassim
20-Jun-20,0:00,20JUN20:00:00,30,COA,Qassim
21-Jun-20,0:00,21JUN20:00:00,31,COA,Qassim
22-Jun-20,0:00,22JUN20:00:00,31,COA,Qassim
23-Jun-20,0:00,23JUN20:00:00,30,COA,Qassim
24-Jun-20,0:00,24JUN20:00:00,29,COA,Qassim
25-Jun-20,0:00,25JUN20:00:00,27,COA,Qassim
26-Jun-20,0:00,26JUN20:00:00,29,COA,Qassim
27-Jun-20,0:00,27JUN20:00:00,31,COA,Qassim
28-Jun-20,0:00,28JUN20:00:00,31,COA,Qassim
29-Jun-20,0:00,29JUN20:00:00,33,COA,Qassim
30-Jun-20,0:00,30JUN20:00:00,33,COA,Qassim
1-Jul-20,0:00,01JUL20:00:00,31,COA,Qassim
2-Jul-20,0:00,02JUL20:00:00,33,COA,Qassim
3-Jul-20,0:00,03JUL20:00:00,34,COA,Qassim
4-Jul-20,0:00,04JUL20:00:00,36,COA,Qassim
5-Jul-20,0:00,05JUL20:00:00,33,COA,Qassim
6-Jul-20,0:00,06JUL20:00:00,34,COA,Qassim
7-Jul-20,0:00,07JUL20:00:00,33,COA,Qassim
8-Jul-20,0:00,08JUL20:00:00,34,COA,Qassim
9-Jul-20,0:00,09JUL20:00:00,33,COA,Qassim
10-Jul-20,0:00,10JUL20:00:00,31,COA,Qassim
11-Jul-20,0:00,11JUL20:00:00,31,COA,Qassim
12-Jul-20,0:00,12JUL20:00:00,31,COA,Qassim
13-Jul-20,0:00,13JUL20:00:00,34,COA,Qassim
14-Jul-20,0:00,14JUL20:00:00,38,COA,Qassim
15-Jul-20,0:00,15JUL20:00:00,36,COA,Qassim
16-Jul-20,0:00,16JUL20:00:00,34,COA,Qassim
17-Jul-20,0:00,17JUL20:00:00,36,COA,Qassim
18-Jul-20,0:00,18JUL20:00:00,35,COA,Qassim
19-Jul-20,0:00,19JUL20:00:00,35,COA,Qassim
20-Jul-20,0:00,20JUL20:00:00,33,COA,Qassim
21-Jul-20,0:00,21JUL20:00:00,35,COA,Qassim
22-Jul-20,0:00,22JUL20:00:00,34,COA,Qassim
23-Jul-20,0:00,23JUL20:00:00,34,COA,Qassim
24-Jul-20,0:00,24JUL20:00:00,37,COA,Qassim
25-Jul-20,0:00,25JUL20:00:00,35,COA,Qassim
26-Jul-20,0:00,26JUL20:00:00,37,COA,Qassim
27-Jul-20,0:00,27JUL20:00:00,34,COA,Qassim
28-Jul-20,0:00,28JUL20:00:00,36,COA,Qassim
29-Jul-20,0:00,29JUL20:00:00,35,COA,Qassim
30-Jul-20,0:00,30JUL20:00:00,37,COA,Qassim
31-Jul-20,0:00,31JUL20:00:00,35,COA,Qassim
1-Aug-20,0:00,01AUG20:00:00,37,COA,Qassim
2-Aug-20,0:00,02AUG20:00:00,36,COA,Qassim
3-Aug-20,0:00,03AUG20:00:00,36,COA,Qassim
4-Aug-20,0:00,04AUG20:00:00,34,COA,Qassim
5-Aug-20,0:00,05AUG20:00:00,33,COA,Qassim
6-Aug-20,0:00,06AUG20:00:00,32,COA,Qassim
7-Aug-20,0:00,07AUG20:00:00,31,COA,Qassim
8-Aug-20,0:00,08AUG20:00:00,31,COA,Qassim
9-Aug-20,0:00,09AUG20:00:00,34,COA,Qassim
10-Aug-20,0:00,10AUG20:00:00,31,COA,Qassim
11-Aug-20,0:00,11AUG20:00:00,31,COA,Qassim
12-Aug-20,0:00,12AUG20:00:00,30,COA,Qassim
13-Aug-20,0:00,13AUG20:00:00,29,COA,Qassim
14-Aug-20,0:00,14AUG20:00:00,30,COA,Qassim
16-Aug-20,0:00,16AUG20:00:00,31,COA,Qassim
17-Aug-20,0:00,17AUG20:00:00,33,COA,Qassim
18-Aug-20,0:00,18AUG20:00:00,33,COA,Qassim
19-Aug-20,0:00,19AUG20:00:00,33,COA,Qassim
20-Aug-20,0:00,20AUG20:00:00,32,COA,Qassim
21-Aug-20,0:00,21AUG20:00:00,32,COA,Qassim
23-Aug-20,0:00,23AUG20:00:00,33,COA,Qassim
24-Aug-20,0:00,24AUG20:00:00,33,COA,Qassim
25-Aug-20,0:00,25AUG20:00:00,34,COA,Qassim
26-Aug-20,0:00,26AUG20:00:00,35,COA,Qassim
27-Aug-20,0:00,27AUG20:00:00,35,COA,Qassim
28-Aug-20,0:00,28AUG20:00:00,34,COA,Qassim
29-Aug-20,0:00,29AUG20:00:00,33,COA,Qassim
30-Aug-20,0:00,30AUG20:00:00,33,COA,Qassim
31-Aug-20,0:00,31AUG20:00:00,32,COA,Qassim
1-Sep-20,0:00,01SEP20:00:00,32,COA,Qassim
2-Sep-20,0:00,02SEP20:00:00,31,COA,Qassim
3-Sep-20,0:00,03SEP20:00:00,33,COA,Qassim
4-Sep-20,0:00,04SEP20:00:00,31,COA,Qassim
5-Sep-20,0:00,05SEP20:00:00,33,COA,Qassim
6-Sep-20,0:00,06SEP20:00:00,31,COA,Qassim
7-Sep-20,0:00,07SEP20:00:00,30,COA,Qassim
8-Sep-20,0:00,08SEP20:00:00,31,COA,Qassim
9-Sep-20,0:00,09SEP20:00:00,31,COA,Qassim
10-Sep-20,0:00,10SEP20:00:00,27,COA,Qassim
11-Sep-20,0:00,11SEP20:00:00,30,COA,Qassim
12-Sep-20,0:00,12SEP20:00:00,31,COA,Qassim
13-Sep-20,0:00,13SEP20:00:00,31,COA,Qassim
14-Sep-20,0:00,14SEP20:00:00,31,COA,Qassim
15-Sep-20,0:00,15SEP20:00:00,29,COA,Qassim
16-Sep-20,0:00,16SEP20:00:00,29,COA,Qassim
17-Sep-20,0:00,17SEP20:00:00,30.4,COA,Qassim
18-Sep-20,0:00,18SEP20:00:00,30,COA,Qassim
19-Sep-20,0:00,19SEP20:00:00,30,COA,Qassim
20-Sep-20,0:00,20SEP20:00:00,28,COA,Qassim
21-Sep-20,0:00,21SEP20:00:00,27,COA,Qassim
22-Sep-20,0:00,22SEP20:00:00,30,COA,Qassim
23-Sep-20,0:00,23SEP20:00:00,32,COA,Qassim
24-Sep-20,0:00,24SEP20:00:00,27,COA,Qassim
25-Sep-20,0:00,25SEP20:00:00,31,COA,Qassim
26-Sep-20,0:00,26SEP20:00:00,28,COA,Qassim
27-Sep-20,0:00,27SEP20:00:00,27,COA,Qassim
28-Sep-20,0:00,28SEP20:00:00,29,COA,Qassim
29-Sep-20,0:00,29SEP20:00:00,30,COA,Qassim
30-Sep-20,0:00,30SEP20:00:00,25,COA,Qassim
1-Jun-21,0:00,01JUN21:00:00,34,COA,Qassim
2-Jun-21,0:00,02JUN21:00:00,35,COA,Qassim
3-Jun-21,0:00,03JUN21:00:00,33,COA,Qassim
4-Jun-21,0:00,04JUN21:00:00,34,COA,Qassim
5-Jun-21,0:00,05JUN21:00:00,36,COA,Qassim
6-Jun-21,0:00,06JUN21:00:00,34,COA,Qassim
7-Jun-21,0:00,07JUN21:00:00,35,COA,Qassim
8-Jun-21,0:00,08JUN21:00:00,35,COA,Qassim
9-Jun-21,0:00,09JUN21:00:00,34,COA,Qassim
10-Jun-21,0:00,10JUN21:00:00,34,COA,Qassim
11-Jun-21,0:00,11JUN21:00:00,34,COA,Qassim
12-Jun-21,0:00,12JUN21:00:00,32,COA,Qassim
13-Jun-21,0:00,13JUN21:00:00,31,COA,Qassim
14-Jun-21,0:00,14JUN21:00:00,30,COA,Qassim
15-Jun-21,0:00,15JUN21:00:00,32,COA,Qassim
16-Jun-21,0:00,16JUN21:00:00,31,COA,Qassim
17-Jun-21,0:00,17JUN21:00:00,34,COA,Qassim
18-Jun-21,0:00,18JUN21:00:00,32,COA,Qassim
19-Jun-21,0:00,19JUN21:00:00,30,COA,Qassim
20-Jun-21,0:00,20JUN21:00:00,28,COA,Qassim
21-Jun-21,0:00,21JUN21:00:00,32,COA,Qassim
22-Jun-21,0:00,22JUN21:00:00,32,COA,Qassim
23-Jun-21,0:00,23JUN21:00:00,32,COA,Qassim
24-Jun-21,0:00,24JUN21:00:00,33,COA,Qassim
25-Jun-21,0:00,25JUN21:00:00,33,COA,Qassim
26-Jun-21,0:00,26JUN21:00:00,33,COA,Qassim
27-Jun-21,0:00,27JUN21:00:00,35,COA,Qassim
28-Jun-21,0:00,28JUN21:00:00,33,COA,Qassim
29-Jun-21,0:00,29JUN21:00:00,33,COA,Qassim
30-Jun-21,0:00,30JUN21:00:00,34,COA,Qassim
1-Jul-21,0:00,01JUL21:00:00,34,COA,Qassim
2-Jul-21,0:00,02JUL21:00:00,32,COA,Qassim
3-Jul-21,0:00,03JUL21:00:00,34,COA,Qassim
4-Jul-21,0:00,04JUL21:00:00,35,COA,Qassim
5-Jul-21,0:00,05JUL21:00:00,32,COA,Qassim
6-Jul-21,0:00,06JUL21:00:00,35,COA,Qassim
7-Jul-21,0:00,07JUL21:00:00,34,COA,Qassim
8-Jul-21,0:00,08JUL21:00:00,35,COA,Qassim
9-Jul-21,0:00,09JUL21:00:00,34,COA,Qassim
10-Jul-21,0:00,10JUL21:00:00,34,COA,Qassim
11-Jul-21,0:00,11JUL21:00:00,34,COA,Qassim
12-Jul-21,0:00,12JUL21:00:00,37,COA,Qassim
13-Jul-21,0:00,13JUL21:00:00,36,COA,Qassim
14-Jul-21,0:00,14JUL21:00:00,37,COA,Qassim
15-Jul-21,0:00,15JUL21:00:00,34,COA,Qassim
16-Jul-21,0:00,16JUL21:00:00,35,COA,Qassim
17-Jul-21,0:00,17JUL21:00:00,36,COA,Qassim
18-Jul-21,0:00,18JUL21:00:00,36,COA,Qassim
19-Jul-21,0:00,19JUL21:00:00,36,COA,Qassim
20-Jul-21,0:00,20JUL21:00:00,33,COA,Qassim
21-Jul-21,0:00,21JUL21:00:00,37,COA,Qassim
22-Jul-21,0:00,22JUL21:00:00,34,COA,Qassim
23-Jul-21,0:00,23JUL21:00:00,34,COA,Qassim
24-Jul-21,0:00,24JUL21:00:00,34,COA,Qassim
25-Jul-21,0:00,25JUL21:00:00,35,COA,Qassim
26-Jul-21,0:00,26JUL21:00:00,37,COA,Qassim
27-Jul-21,0:00,27JUL21:00:00,36,COA,Qassim
28-Jul-21,0:00,28JUL21:00:00,37,COA,Qassim
29-Jul-21,0:00,29JUL21:00:00,38,COA,Qassim
30-Jul-21,0:00,30JUL21:00:00,36,COA,Qassim
31-Jul-21,0:00,31JUL21:00:00,34,COA,Qassim
1-Aug-21,0:00,01AUG21:00:00,33,COA,Qassim
2-Aug-21,0:00,02AUG21:00:00,33,COA,Qassim
3-Aug-21,0:00,03AUG21:00:00,33,COA,Qassim
4-Aug-21,0:00,04AUG21:00:00,30.4,COA,Qassim
5-Aug-21,0:00,05AUG21:00:00,31,COA,Qassim
6-Aug-21,0:00,06AUG21:00:00,34,COA,Qassim
7-Aug-21,0:00,07AUG21:00:00,32,COA,Qassim
8-Aug-21,0:00,08AUG21:00:00,32,COA,Qassim
9-Aug-21,0:00,09AUG21:00:00,32,COA,Qassim
10-Aug-21,0:00,10AUG21:00:00,34,COA,Qassim
11-Aug-21,0:00,11AUG21:00:00,36,COA,Qassim
12-Aug-21,0:00,12AUG21:00:00,33,COA,Qassim
13-Aug-21,0:00,13AUG21:00:00,33,COA,Qassim
14-Aug-21,0:00,14AUG21:00:00,37,COA,Qassim
15-Aug-21,0:00,15AUG21:00:00,37,COA,Qassim
16-Aug-21,0:00,16AUG21:00:00,35,COA,Qassim
17-Aug-21,0:00,17AUG21:00:00,35,COA,Qassim
18-Aug-21,0:00,18AUG21:00:00,34,COA,Qassim
19-Aug-21,0:00,19AUG21:00:00,32,COA,Qassim
20-Aug-21,0:00,20AUG21:00:00,29,COA,Qassim
21-Aug-21,0:00,21AUG21:00:00,30,COA,Qassim
22-Aug-21,0:00,22AUG21:00:00,33,COA,Qassim
23-Aug-21,0:00,23AUG21:00:00,32,COA,Qassim
24-Aug-21,0:00,24AUG21:00:00,35,COA,Qassim
25-Aug-21,0:00,25AUG21:00:00,36,COA,Qassim
26-Aug-21,0:00,26AUG21:00:00,34,COA,Qassim
27-Aug-21,0:00,27AUG21:00:00,34,COA,Qassim
28-Aug-21,0:00,28AUG21:00:00,35,COA,Qassim
29-Aug-21,0:00,29AUG21:00:00,35,COA,Qassim
30-Aug-21,0:00,30AUG21:00:00,34,COA,Qassim
31-Aug-21,0:00,31AUG21:00:00,33,COA,Qassim
1-Sep-21,0:00,01SEP21:00:00,33,COA,Qassim
2-Sep-21,0:00,02SEP21:00:00,33,COA,Qassim
1-Dec-16,0:00,01DEC16:00:00,18,COA,Qassim
2-Dec-16,0:00,02DEC16:00:00,22,COA,Qassim
3-Dec-16,0:00,03DEC16:00:00,23,COA,Qassim
4-Dec-16,0:00,04DEC16:00:00,17,COA,Qassim
5-Dec-16,0:00,05DEC16:00:00,15,COA,Qassim
6-Dec-16,0:00,06DEC16:00:00,15,COA,Qassim
7-Dec-16,0:00,07DEC16:00:00,20,COA,Qassim
8-Dec-16,0:00,08DEC16:00:00,14,COA,Qassim
9-Dec-16,0:00,09DEC16:00:00,13,COA,Qassim
10-Dec-16,0:00,10DEC16:00:00,13,COA,Qassim
11-Dec-16,0:00,11DEC16:00:00,10,COA,Qassim
12-Dec-16,0:00,12DEC16:00:00,10,COA,Qassim
13-Dec-16,0:00,13DEC16:00:00,10,COA,Qassim
14-Dec-16,0:00,14DEC16:00:00,11,COA,Qassim
15-Dec-16,0:00,15DEC16:00:00,17,COA,Qassim
16-Dec-16,0:00,16DEC16:00:00,17,COA,Qassim
17-Dec-16,0:00,17DEC16:00:00,10,COA,Qassim
18-Dec-16,0:00,18DEC16:00:00,12,COA,Qassim
19-Dec-16,0:00,19DEC16:00:00,14,COA,Qassim
20-Dec-16,0:00,20DEC16:00:00,13,COA,Qassim
21-Dec-16,0:00,21DEC16:00:00,14.3,COA,Qassim
22-Dec-16,0:00,22DEC16:00:00,7,COA,Qassim
23-Dec-16,0:00,23DEC16:00:00,9,COA,Qassim
24-Dec-16,0:00,24DEC16:00:00,18,COA,Qassim
25-Dec-16,0:00,25DEC16:00:00,17,COA,Qassim
26-Dec-16,0:00,26DEC16:00:00,19,COA,Qassim
27-Dec-16,0:00,27DEC16:00:00,18,COA,Qassim
28-Dec-16,0:00,28DEC16:00:00,15,COA,Qassim
29-Dec-16,0:00,29DEC16:00:00,17,COA,Qassim
30-Dec-16,0:00,30DEC16:00:00,12.5,COA,Qassim
31-Dec-16,0:00,31DEC16:00:00,20,COA,Qassim
1-Dec-17,0:00,01DEC17:00:00,21,COA,Qassim
2-Dec-17,0:00,02DEC17:00:00,16.3,COA,Qassim
3-Dec-17,0:00,03DEC17:00:00,12,COA,Qassim
4-Dec-17,0:00,04DEC17:00:00,13,COA,Qassim
5-Dec-17,0:00,05DEC17:00:00,13,COA,Qassim
6-Dec-17,0:00,06DEC17:00:00,12,COA,Qassim
7-Dec-17,0:00,07DEC17:00:00,12,COA,Qassim
8-Dec-17,0:00,08DEC17:00:00,14,COA,Qassim
9-Dec-17,0:00,09DEC17:00:00,13,COA,Qassim
10-Dec-17,0:00,10DEC17:00:00,10,COA,Qassim
11-Dec-17,0:00,11DEC17:00:00,6,COA,Qassim
12-Dec-17,0:00,12DEC17:00:00,9,COA,Qassim
13-Dec-17,0:00,13DEC17:00:00,12,COA,Qassim
14-Dec-17,0:00,14DEC17:00:00,10,COA,Qassim
15-Dec-17,0:00,15DEC17:00:00,13,COA,Qassim
16-Dec-17,0:00,16DEC17:00:00,13,COA,Qassim
17-Dec-17,0:00,17DEC17:00:00,10,COA,Qassim
18-Dec-17,0:00,18DEC17:00:00,9,COA,Qassim
19-Dec-17,0:00,19DEC17:00:00,10,COA,Qassim
20-Dec-17,0:00,20DEC17:00:00,10,COA,Qassim
21-Dec-17,0:00,21DEC17:00:00,12,COA,Qassim
22-Dec-17,0:00,22DEC17:00:00,15,COA,Qassim
23-Dec-17,0:00,23DEC17:00:00,13,COA,Qassim
24-Dec-17,0:00,24DEC17:00:00,15,COA,Qassim
25-Dec-17,0:00,25DEC17:00:00,15,COA,Qassim
26-Dec-17,0:00,26DEC17:00:00,16,COA,Qassim
27-Dec-17,0:00,27DEC17:00:00,15,COA,Qassim
28-Dec-17,0:00,28DEC17:00:00,10,COA,Qassim
29-Dec-17,0:00,29DEC17:00:00,11,COA,Qassim
30-Dec-17,0:00,30DEC17:00:00,13,COA,Qassim
31-Dec-17,0:00,31DEC17:00:00,12,COA,Qassim
1-Dec-18,0:00,01DEC18:00:00,17,COA,Qassim
2-Dec-18,0:00,02DEC18:00:00,21,COA,Qassim
3-Dec-18,0:00,03DEC18:00:00,17,COA,Qassim
4-Dec-18,0:00,04DEC18:00:00,16,COA,Qassim
5-Dec-18,0:00,05DEC18:00:00,17,COA,Qassim
6-Dec-18,0:00,06DEC18:00:00,19,COA,Qassim
7-Dec-18,0:00,07DEC18:00:00,16.3,COA,Qassim
8-Dec-18,0:00,08DEC18:00:00,14,COA,Qassim
9-Dec-18,0:00,09DEC18:00:00,13,COA,Qassim
10-Dec-18,0:00,10DEC18:00:00,17,COA,Qassim
11-Dec-18,0:00,11DEC18:00:00,14,COA,Qassim
12-Dec-18,0:00,12DEC18:00:00,15,COA,Qassim
13-Dec-18,0:00,13DEC18:00:00,16,COA,Qassim
14-Dec-18,0:00,14DEC18:00:00,18,COA,Qassim
15-Dec-18,0:00,15DEC18:00:00,16,COA,Qassim
16-Dec-18,0:00,16DEC18:00:00,16,COA,Qassim
17-Dec-18,0:00,17DEC18:00:00,13,COA,Qassim
18-Dec-18,0:00,18DEC18:00:00,16,COA,Qassim
19-Dec-18,0:00,19DEC18:00:00,19.5,COA,Qassim
20-Dec-18,0:00,20DEC18:00:00,13,COA,Qassim
21-Dec-18,0:00,21DEC18:00:00,16,COA,Qassim
22-Dec-18,0:00,22DEC18:00:00,17,COA,Qassim
23-Dec-18,0:00,23DEC18:00:00,15,COA,Qassim
24-Dec-18,0:00,24DEC18:00:00,13,COA,Qassim
26-Dec-18,0:00,26DEC18:00:00,15,COA,Qassim
27-Dec-18,0:00,27DEC18:00:00,14,COA,Qassim
28-Dec-18,0:00,28DEC18:00:00,16,COA,Qassim
29-Dec-18,0:00,29DEC18:00:00,19,COA,Qassim
30-Dec-18,0:00,30DEC18:00:00,11,COA,Qassim
31-Dec-18,0:00,31DEC18:00:00,12,COA,Qassim
1-Dec-19,0:00,01DEC19:00:00,17,COA,Qassim
2-Dec-19,0:00,02DEC19:00:00,17,COA,Qassim
3-Dec-19,0:00,03DEC19:00:00,20,COA,Qassim
4-Dec-19,0:00,04DEC19:00:00,17,COA,Qassim
5-Dec-19,0:00,05DEC19:00:00,13,COA,Qassim
6-Dec-19,0:00,06DEC19:00:00,15,COA,Qassim
7-Dec-19,0:00,07DEC19:00:00,17,COA,Qassim
8-Dec-19,0:00,08DEC19:00:00,18,COA,Qassim
9-Dec-19,0:00,09DEC19:00:00,14,COA,Qassim
10-Dec-19,0:00,10DEC19:00:00,13,COA,Qassim
11-Dec-19,0:00,11DEC19:00:00,16,COA,Qassim
12-Dec-19,0:00,12DEC19:00:00,15,COA,Qassim
13-Dec-19,0:00,13DEC19:00:00,14,COA,Qassim
14-Dec-19,0:00,14DEC19:00:00,22,COA,Qassim
15-Dec-19,0:00,15DEC19:00:00,14,COA,Qassim
16-Dec-19,0:00,16DEC19:00:00,17,COA,Qassim
17-Dec-19,0:00,17DEC19:00:00,16,COA,Qassim
18-Dec-19,0:00,18DEC19:00:00,11,COA,Qassim
19-Dec-19,0:00,19DEC19:00:00,8,COA,Qassim
20-Dec-19,0:00,20DEC19:00:00,9,COA,Qassim
21-Dec-19,0:00,21DEC19:00:00,8,COA,Qassim
22-Dec-19,0:00,22DEC19:00:00,8,COA,Qassim
23-Dec-19,0:00,23DEC19:00:00,8,COA,Qassim
24-Dec-19,0:00,24DEC19:00:00,11,COA,Qassim
25-Dec-19,0:00,25DEC19:00:00,14,COA,Qassim
26-Dec-19,0:00,26DEC19:00:00,14,COA,Qassim
1-Dec-20,0:00,01DEC20:00:00,12,COA,Qassim
2-Dec-20,0:00,02DEC20:00:00,14,COA,Qassim
3-Dec-20,0:00,03DEC20:00:00,17,COA,Qassim
4-Dec-20,0:00,04DEC20:00:00,18,COA,Qassim
5-Dec-20,0:00,05DEC20:00:00,17,COA,Qassim
6-Dec-20,0:00,06DEC20:00:00,18,COA,Qassim
7-Dec-20,0:00,07DEC20:00:00,17,COA,Qassim
8-Dec-20,0:00,08DEC20:00:00,12,COA,Qassim
9-Dec-20,0:00,09DEC20:00:00,12,COA,Qassim
10-Dec-20,0:00,10DEC20:00:00,14,COA,Qassim
11-Dec-20,0:00,11DEC20:00:00,15,COA,Qassim
12-Dec-20,0:00,12DEC20:00:00,12.2,COA,Qassim
13-Dec-20,0:00,13DEC20:00:00,14,COA,Qassim
14-Dec-20,0:00,14DEC20:00:00,14,COA,Qassim
15-Dec-20,0:00,15DEC20:00:00,13,COA,Qassim
16-Dec-20,0:00,16DEC20:00:00,16,COA,Qassim
17-Dec-20,0:00,17DEC20:00:00,17,COA,Qassim
18-Dec-20,0:00,18DEC20:00:00,17,COA,Qassim
19-Dec-20,0:00,19DEC20:00:00,15,COA,Qassim
20-Dec-20,0:00,20DEC20:00:00,14,COA,Qassim
21-Dec-20,0:00,21DEC20:00:00,13,COA,Qassim
22-Dec-20,0:00,22DEC20:00:00,15,COA,Qassim
23-Dec-20,0:00,23DEC20:00:00,14,COA,Qassim
24-Dec-20,0:00,24DEC20:00:00,15,COA,Qassim
25-Dec-20,0:00,25DEC20:00:00,16,COA,Qassim
26-Dec-20,0:00,26DEC20:00:00,13,COA,Qassim
27-Dec-20,0:00,27DEC20:00:00,10,COA,Qassim
28-Dec-20,0:00,28DEC20:00:00,10,COA,Qassim
29-Dec-20,0:00,29DEC20:00:00,9,COA,Qassim
4-Jan-16,0:00,04JAN16:00:00,9,COA,Qassim
5-Jan-16,0:00,05JAN16:00:00,8.4,COA,Qassim
6-Jan-16,0:00,06JAN16:00:00,11.3,COA,Qassim
7-Jan-16,0:00,07JAN16:00:00,14,COA,Qassim
8-Jan-16,0:00,08JAN16:00:00,14,COA,Qassim
9-Jan-16,0:00,09JAN16:00:00,16,COA,Qassim
10-Jan-16,0:00,10JAN16:00:00,20,COA,Qassim
11-Jan-16,0:00,11JAN16:00:00,13.4,COA,Qassim
12-Jan-16,0:00,12JAN16:00:00,11,COA,Qassim
13-Jan-16,0:00,13JAN16:00:00,13,COA,Qassim
14-Jan-16,0:00,14JAN16:00:00,13,COA,Qassim
15-Jan-16,0:00,15JAN16:00:00,12,COA,Qassim
16-Jan-16,0:00,16JAN16:00:00,14,COA,Qassim
17-Jan-16,0:00,17JAN16:00:00,17,COA,Qassim
18-Jan-16,0:00,18JAN16:00:00,15,COA,Qassim
19-Jan-16,0:00,19JAN16:00:00,16,COA,Qassim
20-Jan-16,0:00,20JAN16:00:00,17.4,COA,Qassim
21-Jan-16,0:00,21JAN16:00:00,14,COA,Qassim
22-Jan-16,0:00,22JAN16:00:00,14,COA,Qassim
23-Jan-16,0:00,23JAN16:00:00,17,COA,Qassim
24-Jan-16,0:00,24JAN16:00:00,19,COA,Qassim
25-Jan-16,0:00,25JAN16:00:00,19,COA,Qassim
26-Jan-16,0:00,26JAN16:00:00,14,COA,Qassim
27-Jan-16,0:00,27JAN16:00:00,13,COA,Qassim
